number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
986,Readers'_advisory,7123581,,39215,20230507162357,1153667856,,Libraries & information,en
989,PUBLIB,19425195,,3637,20180716222807,850607305,,Libraries & information,en
991,Smyth-Bland_Regional_Library,51785530,,1821,20200422021157,952406027,,Libraries & information,en
993,Functional_Requirements_for_Authority_Data,7749021,,2149,20210401162344,1015459723,,Libraries & information,en
995,Sturgis_Library,34020571,,1732,20230712142535,1165023934,,Libraries & information,en
996,Innovative_Interfaces,5122880,,11029,20221219191818,1128363040,,Libraries & information,en
1006,The_Bob_Dylan_Archive,49622647,,2850,20220609231507,1092377376,,Libraries & information,en
1008,Yale_Babylonian_Collection,7637374,,3536,20230428184929,1152187162,,Libraries & information,en
1016,National_Science_Library_(Georgia),27579564,,1848,20220709120406,1097221067,,Libraries & information,en
1017,Old_National_Library_Building,11923103,,22010,20230606145742,1158837128,,Libraries & information,en
1019,Thimblemill_Library,45380963,,3328,20191112192321,925855788,,Libraries & information,en
1026,Wenjin_Ge,15546007,,2325,20230423013021,1151279779,,Libraries & information,en
1029,Reference_library,5156781,,181,20151210085618,694605606,,Libraries & information,en
1037,Section_108_Study_Group,14632816,,7648,20220825004348,1106512754,,Libraries & information,en
1040,GRETIL,27750356,,3874,20220125183912,1067900396,,Libraries & information,en
1045,Volume_(bibliography),21654229,,5165,20230408153012,1148827653,,Libraries & information,en
1049,Indiana_Free_Library,10115171,,2571,20221007210317,1114701932,,Libraries & information,en
1051,The_Engineering_Pathway,13362980,,1316,20230321214203,1145944025,,Libraries & information,en
1054,Yiu_Tung_Public_Library,486259,,2658,20210811061038,1038215139,,Libraries & information,en
1057,Catholic_Library_Association,72898227,,10166,20230618140548,1160746284,,Libraries & information,en
1058,Bibliothèques_Sans_Frontières,7668070,,18715,20230412222510,1149547173,,Libraries & information,en
1059,Ulukau:_The_Hawaiian_Electronic_Library,48956034,,4116,20230601023216,1157962165,,Libraries & information,en
1063,LAC_Group,15541688,,6889,20230530172350,1157741079,,Libraries & information,en
1066,Corporate_library,53568816,,4901,20210423174544,1019500239,,Libraries & information,en
