number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
596,Skandinávský_design,1493352,,11564,20230131132200,22397642,,Visual arts,cs
597,Akrylátová_barva,462082,,4811,20220927121755,21715865,,Visual arts,cs
604,Univerzitní_teze,1314973,,4985,20230717130708,22982252,,Visual arts,cs
605,Proporce,759954,,496,20221223165750,22256826,,Visual arts,cs
607,Podhled_(strop),886045,,3780,20220323045501,21066984,,Visual arts,cs
608,Čmárání,919381,,1497,20220521111036,21300091,,Visual arts,cs
609,Kontejnerová_architektura,749735,,8796,20230601124403,22848221,,Visual arts,cs
610,Ozvučnice_(nádoba),917329,,3091,20230408100813,22615857,,Visual arts,cs
612,Vojtěch_Sedláček,158931,,7125,20221128072742,22036085,,Visual arts,cs
617,Mozaika,96005,,16502,20230106051909,22307288,,Visual arts,cs
618,Michael_Petrus,882455,,9553,20221130092650,22125671,,Visual arts,cs
619,Výtvarné_umění,177812,,5743,20230406203040,22611171,,Visual arts,cs
620,Koláž,90874,,16148,20230624180832,22915797,,Visual arts,cs
621,Kreslený_vtip,1611498,,3525,20220507124453,21234424,,Visual arts,cs
622,Icilio_Federico_Joni,1777722,,5791,20230501073641,22752653,,Visual arts,cs
623,Manufaktura_v_Lodži,1719380,,10110,20220521110843,21300010,,Visual arts,cs
624,Architektonický_plán,413762,,860,20230113123237,22337182,,Visual arts,cs
625,Assassin's_Creed:_The_Chain,1113251,,2214,20220505215020,21222896,,Visual arts,cs
626,Johan_et_Pirlouit,1312686,,5816,20220929155426,21722107,,Visual arts,cs
627,Skupina_Křižovatka,172851,,3000,20200608101242,18665743,,Visual arts,cs
628,Michal_Ožibko,449937,,13891,20230520084724,22809125,,Visual arts,cs
629,Bayerova_maska,627490,,2358,20220108185034,20808295,,Visual arts,cs
632,Keramický_obklad,82520,,14272,20220418085808,21171974,,Visual arts,cs
633,Ivan_Nikolajevič_Kramskoj,999028,,2401,20221124114421,21973564,,Visual arts,cs
634,Barevný_histogram,263217,,4386,20220709003624,21450981,,Visual arts,cs
635,Modulární_architektura,748279,,8908,20220607230827,21366281,,Visual arts,cs
639,Skica,314878,,1631,20220530041204,21340546,,Visual arts,cs
644,Meandr_(ornament),719435,,2002,20210829085824,20427645,,Visual arts,cs
645,3D_vizualizace,802944,,4985,20221212084322,22207255,,Visual arts,cs
646,Interiérový_design,592125,,4541,20230304174442,22515163,,Visual arts,cs
648,WildStorm,1315201,,2634,20171006093129,15435209,,Visual arts,cs
650,Sandman_(Vertigo),112562,,12004,20230505122101,22767257,,Visual arts,cs
651,Josef_Hlaváček,750987,,5011,20221129075118,22079142,,Visual arts,cs
653,Novoročenka,43726,,5308,20220404202409,21111301,,Visual arts,cs
654,Digitální_obraz,379695,,2584,20210806062551,20303847,,Visual arts,cs
656,Skupina_42,12897,,6904,20230108132150,22316186,,Visual arts,cs
657,Miniatura_(malířství),414218,,5896,20211212165937,20722089,,Visual arts,cs
658,Stafáž,1815940,,1004,20221205141329,22181447,,Visual arts,cs
660,Bobolice_(hrad),1692437,,6028,20230515220008,22796046,,Visual arts,cs
664,Champlevé,686264,,1173,20210806132741,20313155,,Visual arts,cs
670,Záměsová_voda,1642532,,1084,20210102161002,19314300,,Visual arts,cs
672,Skladebné_principy,355054,,1306,20181123113037,16708978,,Visual arts,cs
673,Zátiší,348519,,4311,20211115121544,20641023,,Visual arts,cs
676,Karel_Postl,650330,,6475,20221124085909,21960446,,Visual arts,cs
678,Goupil_&_Cie,217207,,1809,20210925192358,20500375,,Visual arts,cs
681,Zlatý_věk_komiksu,1013080,,1712,20220213195937,20937478,,Visual arts,cs
682,Charles_Gagnon_(umělec),1723757,,8923,20221129074953,22079027,,Visual arts,cs
683,Muzeum_umění,1198947,,3339,20220221202457,23004842,,Visual arts,cs
684,Hugo_Pratt,641228,,1822,20221128130902,22064801,,Visual arts,cs
687,Muzeum_vitráží,1347991,,1395,20191030094528,17794018,,Visual arts,cs
688,Výšková_budova,303084,,2487,20230703055905,22937189,,Visual arts,cs
689,The_Polygon_Gallery,1728743,,2972,20230118093417,22355180,,Visual arts,cs
692,Juan_de_Pareja_(Velázquez),1585499,,7242,20210718131946,20170422,,Visual arts,cs
693,Kachlová_kamna,631020,,6346,20220107080609,20797369,,Visual arts,cs
694,Katalánský_modernismus,953328,,1286,20210606194604,20043297,,Visual arts,cs
